name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
中矿资源,8.08,14.86,35.6262,53.4067,0.2775,359.3449,1.8674,1.1299,318.6123,2.5434,141.5428,0.6202,580.4579,4.1974,16.9429,19.6517,25.9948,-28.725,19.4089,2.3767,1.994,52.6575,-495.7579,68.8173,31.1827,-0.1588,-0.0583,-1.0849,-0.187,-20.1066
万达电影,13.15,12.19,32.7534,1366.4461,1.1636,11209.3237,9.5455,20.8764,17.2444,62.5793,5.7527,2.549,141.2319,40.1037,15.1437,14.0048,23.5032,8.7477,14.021,0.6997,0.6707,45.1662,1043.1824,54.4312,45.5688,0.172,0.101,1.4091,0.2216,35.1855
爱迪尔,4.14,4.87,11.7454,57.7958,0.1926,1184.3461,3.9478,3.3345,107.9622,2.3255,154.8054,0.8045,447.4829,41.0749,-14.2226,47.0217,62.7232,-72.4638,47.0217,3.4979,2.456,148.1667,825.7875,72.7177,27.2823,-0.0255,-0.0157,-0.5222,-0.0576,-5.774
光华科技,7.97,6.37,23.3482,63.1842,0.1755,991.7143,2.7547,3.7451,96.1256,4.8411,74.3633,1.6399,219.5256,14.9347,9.0201,8.6942,10.5712,12.5,8.6942,3.5176,2.6192,51.8758,3885.4805,79.5675,20.4325,0.0434,0.0432,0.6814,0.2117,25.3831
三圣股份,9.04,7.79,24.2002,117.9147,0.5459,1512.8039,7.0037,1.6576,217.1815,15.5153,23.2029,1.0366,347.2892,7.2261,-2.2158,9.9362,30.7822,-37.5,6.4897,1.1537,1.0909,20.3826,490.5415,48.3426,51.6574,0.0827,0.0447,1.0382,0.0865,9.6358
富煌钢构,2.62,2.11,12.9028,50.3791,0.1517,2381.5022,7.174,2.0776,173.2769,1.4934,241.0607,0.6703,537.073,59.3247,61.6966,153.0335,56.7034,-33.3333,155.3541,1.7403,1.0604,46.34,184.5345,35.6609,64.3391,-0.2294,-0.1009,-10.7186,-0.1568,-21.8643
木林森,9.01,8.57,24.3535,473.4594,0.8961,5520.4959,10.4489,7.5308,47.8037,5.5247,65.1619,0.8983,400.757,42.2219,88.4199,111.3625,81.3379,65.5172,109.0647,0.97,0.8642,47.8795,828.8496,38.6069,61.3931,0.0921,0.0365,1.0473,0.0595,6.2704
仙坛股份,11.95,11.71,15.5981,245.516,1.3501,2095.0188,11.5212,58.0921,6.1971,6.5807,54.7054,2.1044,171.0701,19.3207,987.1877,105.8305,71.2662,893.3333,105.8668,3.4401,2.8195,94.8638,-29594.3766,82.6831,17.3169,0.2053,0.1731,1.7542,0.9994,100.3895
埃斯顿,4.72,10.11,31.6471,68.5896,0.2487,678.3497,2.4596,2.9581,121.6997,3.5227,102.1943,0.7964,452.0342,40.4032,46.4634,193.9037,153.0358,-40,191.5559,3.8328,3.3308,43.6361,1782.29,78.1408,21.8592,-0.0962,-0.0347,-0.8566,-0.1588,-19.3173
世龙实业,10.03,10.45,23.3793,104.6783,0.4361,1000.8252,4.1701,14.7447,24.4156,17.9216,20.0875,2.0733,173.6362,14.3992,183.5102,10.2191,14.07,32.9068,10.2191,3.5235,3.2275,71.5132,-10565.2011,85.9369,14.0631,0.0541,0.0446,0.5169,0.317,35.4144
国光股份,15.54,22.66,50.5037,139.2466,1.8566,614.263,8.1901,28.3304,12.7072,2.5227,142.7042,0.7146,503.7783,1.5277,4.0599,7.725,9.2943,-1.1448,7.725,9.4433,8.194,560.3236,-1868.4868,90.0667,9.9333,0.2773,0.1713,1.2234,1.724,180.9423
龙津药业,13.57,40.7,79.8635,91.0344,0.2273,223.6312,0.5583,42.0205,8.5672,2.1812,165.0468,0.5163,697.269,23.2616,47.3393,11.853,8.7029,-27.8871,11.8458,7.3091,6.9345,90.0637,-4115.5286,88.255,11.745,0.4661,0.1372,1.1455,1.1683,169.3998
昇兴股份,11.82,8.46,22.1421,182.6934,0.2899,2159.0769,3.4271,4.3235,83.2659,5.7667,62.4274,1.8204,197.7587,5.8237,32.9846,10.5888,7.4894,-12.1212,10.0241,1.153,0.8364,10.4367,1241.6834,58.4916,41.5084,0.1691,0.1363,2.1045,0.3284,35.3178
永东股份,8.63,7.22,25.0163,79.209,0.535,1096.2624,7.4046,6.0709,59.2993,7.707,46.7108,1.7933,200.7472,26.6851,50.787,7.227,8.4112,-9.963,7.227,4.4441,3.6884,82.5944,-8607.4367,85.0523,14.9477,0.0316,0.0321,0.4375,0.215,23.6594
东方新星,0.9,2.58,19.2262,4.6046,0.0454,178.3579,1.7599,0.5352,672.6457,3.8466,93.5891,0.2733,1317.2338,-35.8787,-75.591,0.2081,-3.6081,-76.1905,0.2081,3.5246,3.3303,149.4617,-39.1849,73.7652,26.2348,0.0938,0.0242,3.6332,0.0923,9.2341
永兴特钢,8.26,8.01,12.2748,253.605,0.7044,3163.257,8.7868,36.8605,9.7666,9.5928,37.5281,1.3863,259.6841,-5.8578,14.4451,6.6519,7.0502,-43.5484,6.6519,6.6082,5.6019,159.7444,-4187.303,88.5802,11.4198,0.0744,0.0679,0.9278,0.5946,68.2589
永兴特钢,8.26,8.01,12.2748,253.605,0.7044,3163.257,8.7868,36.8605,9.7666,9.5928,37.5281,1.3863,259.6841,-5.8578,14.4451,6.6519,7.0502,-43.5484,6.6519,6.6082,5.6019,159.7444,-4187.303,88.5802,11.4198,0.0744,0.0679,0.9278,0.5946,68.2589
南兴装备,8.58,13.2,30.234,66.4038,0.6073,502.748,4.598,5.4962,65.4998,2.3239,154.912,0.9889,364.0409,8.2571,32.4345,7.7216,11.4816,18.6365,7.7216,2.9221,1.959,78.143,3649.1631,80.042,19.958,0.2376,0.1236,1.7992,0.6192,63.7196
华通医药,7.25,3.19,11.4291,40.1552,0.2868,1257.977,8.9855,4.4645,80.6361,6.5842,54.6763,1.7335,207.6723,3.1183,-15.0943,4.6264,12.8024,-69.1489,4.4041,1.5164,1.1268,49.4987,-3497.0771,52.3808,47.6192,0.0036,0.0043,0.1141,0.009,0.9243
天际股份,2.3,15.43,35.7295,77.009,0.1703,498.8831,1.1032,11.3764,31.6445,3.903,92.2367,1.2527,287.3793,21.0654,29.2665,491.5683,440.9902,-56.5217,491.5683,3.0738,2.535,79.0493,6899.8324,95.0349,4.9651,0.1279,0.0182,0.8289,0.3659,36.6761
凤形股份,1.79,3.33,19.433,10.2298,0.1162,306.965,3.4882,2.3645,152.2521,2.1936,164.1138,0.6302,571.2472,-26.4157,-64.6136,-0.1347,2.7806,-68.4211,-0.1347,2.1063,1.6036,39.2243,355.2263,53.3766,46.6234,-0.0658,-0.0189,-1.9749,-0.0405,-8.4383
多喜爱,3.31,3.2,37.6508,21.4829,0.179,670.1232,5.5843,16.3285,22.0473,1.8207,197.7261,1.154,311.9584,12.3453,-42.3272,2.5995,-1.8503,-48.5714,2.5995,3.263,1.8247,64.8993,49239.6508,71.0385,28.9615,0.037,0.0272,1.1555,0.0938,15.0829
金发拉比,8.2,18.87,50.9182,72.7557,0.3596,385.4114,1.9051,10.0752,35.7313,1.3572,265.252,0.5132,701.4809,5.9917,5.8054,6.4452,6.5492,-45.4545,6.4452,9.8635,7.9863,344.575,-1080.1984,92.04,7.96,0.2089,0.0835,1.1064,1.0492,104.9205
汇洁股份,11.29,8.94,68.3885,183.321,0.8487,2048.7721,9.485,11.6393,30.9297,1.0318,348.9048,1.6371,219.901,8.5415,19.6928,9.2576,4.9657,-3.4091,7.8753,4.6955,2.3016,155.905,-14578.0942,83.7194,16.2806,0.1038,0.1076,1.0738,0.6606,77.8731
蓝黛传动,12.02,11.08,24.3765,128.6326,0.6026,1160.6424,5.4373,3.5206,102.2553,3.7893,95.0044,1.02,352.9412,48.1602,72.6947,5.059,39.5433,51.2195,7.1889,1.9252,1.59,53.5132,1488.1556,48.641,51.359,-0.0643,-0.0338,-0.5909,-0.0659,-10.9754
索菱股份,7.53,8.05,30.4135,76.5418,0.4182,950.3783,5.193,3.0802,116.8755,1.6711,215.427,0.8328,432.2767,17.5442,15.5454,6.04,26.9437,2.439,5.488,1.5529,0.9812,47.7617,503.7226,54.7432,45.2568,-0.0541,-0.0276,-0.6823,-0.0609,-6.1382
先锋电子,6.8,15.47,38.425,45.3143,0.302,292.9125,1.9527,1.6575,217.1946,4.3342,83.0603,0.4192,858.7786,0.6063,-13.9156,8.2337,6.0861,-50,8.2337,7.0498,6.6542,166.2877,-936.2484,86.5068,13.4932,0.1404,0.0534,0.9073,0.3957,40.7615
国恩股份,15.77,10.2,19.0477,130.9143,0.5454,1282.7595,5.3448,6.388,56.3557,4.3666,82.444,1.4643,245.8513,71.0268,81.2276,23.0725,64.2923,-46.6019,16.1098,1.5239,1.088,29.6826,1815.447,53.6629,46.3371,-0.0105,-0.0082,-0.1025,-0.0177,-1.9325
普路通,16.06,5.31,6.2687,190.9084,0.5066,3595.0077,9.5412,4.1729,86.2709,46.5952,7.7261,0.1626,2214.0221,-3.1138,11.6818,16.8778,-47.7916,-58.5366,16.8778,1.0784,1.0723,89.5537,221.497,7.7974,92.2026,-0.1721,-0.0406,-3.24,-0.044,-4.4065
科迪乳业,5.77,11.12,31.5783,89.4953,0.1553,804.7586,1.3965,13.4306,26.8045,9.1342,39.4123,0.8017,449.0458,17.816,-7.4286,41.4422,32.2693,-60,41.4422,1.2147,1.1406,103.4151,365.6193,58.1348,41.8652,0.2641,0.0797,2.3748,0.1903,21.2528
真视通,11.69,8.68,24.412,69.0358,0.856,794.4864,9.8514,3.4066,105.6772,2.174,165.5934,0.8754,411.2406,12.1023,14.9834,8.6138,-5.2826,0,8.6138,2.0914,1.5505,85.4758,-9860.8533,58.5545,41.4455,0.0482,0.038,0.5546,0.0917,9.1655
众兴菌业,6.94,27.09,39.1276,158.5103,0.4245,585.0185,1.567,115.3566,3.1208,5.8158,61.9003,0.5569,646.4356,22.0008,40.2858,120.8708,91.0346,-44.2955,121.3771,4.339,4.1358,96.3876,-3920.0041,71.3145,28.6855,0.3989,0.0726,1.4466,0.2531,64.5139
康弘药业,17.1,19.55,90.4088,496.7519,0.7361,2540.0315,3.7642,33.723,10.6752,1.8708,192.431,1.0125,355.5556,22.4494,25.979,15.045,29.5384,-20.3242,16.113,4.8533,4.605,402.6582,-2257.2467,77.2955,22.7045,0.3332,0.2252,1.6923,0.9919,142.8135
快意电梯,21.41,12.56,37.8403,98.279,0.3913,782.291,3.1154,5.3596,67.1692,2.6728,134.6902,1.1927,301.8362,4.6837,49.6481,13.5684,4.6989,49.2754,13.5572,1.7276,1.2507,77.4683,-4526.5055,51.061,48.939,0.0827,0.0721,0.6583,0.1472,16.4356
文科园林,11.34,9.19,20.8677,139.5706,0.5627,1517.1268,6.1174,3.2518,110.7079,1.5711,229.1388,0.8336,431.8618,45.0486,44.0032,11.6475,22.895,-37.8616,11.6475,2.2001,1.2696,52.3001,986.1959,56.5638,43.4362,0.0508,0.0354,0.5523,0.0816,8.8701
柏堡龙,5.71,18.08,29.1991,118.3722,0.4922,654.6949,2.7226,9.4894,37.9371,6.5785,54.7237,0.442,814.4796,7.9154,-2.44,108.4039,78.7902,-58.3333,108.4039,12.9548,12.5129,1014.7862,1335.3967,91.9729,8.0271,0.1731,0.0503,0.9575,0.6272,77.9018
久远银海,16.89,14.64,43.9416,77.2663,0.9658,527.4331,6.5929,6.8803,52.3233,1.0701,336.4172,0.5813,619.3016,17.2548,33.5023,9.2076,18.6478,2.1053,8.8738,1.9388,1.3469,105.1625,-2392.171,46.3284,53.6716,0.1489,0.0701,0.9314,0.1306,15.5156
高科石化,5.71,6.15,15.7381,34.0222,0.3818,553.1324,6.2073,4.2968,83.7833,3.3541,107.3313,0.987,364.7416,-4.1393,-3.7954,4.7324,-4.1565,-28.3019,4.7324,5.0246,3.7642,90.6772,888.4828,84.4056,15.5944,0.0568,0.0446,0.9242,0.2859,29.3553
中坚科技,5.76,8.61,23.0992,35.4549,0.2685,411.5841,3.118,4.3157,83.4164,2.4894,144.6132,0.7206,499.5837,-10.6903,-27.3345,4.2996,2.5905,-63.5135,4.2996,3.7212,2.7763,62.145,-516.5934,80.4382,19.5618,0.054,0.0291,0.6274,0.1488,14.9234
三夫户外,9.02,10.01,46.2346,35.3716,0.5241,353.2548,5.2349,8.2487,43.6432,1.2558,286.6699,0.8077,445.71,7.8409,14.8769,8.8102,12.7242,-16.129,8.8066,5.1098,3.4058,171.1363,891.256,81.1638,18.8362,-0.0026,-0.0019,-0.0258,-0.01,-1.0032
奇信股份,6.66,3.3,15.7502,108.7524,0.4833,3289.6697,14.6207,1.5041,239.3458,19.7512,18.2267,0.9628,373.9094,-1.5126,-16.5676,6.8819,4.1106,-33.3333,6.8819,1.77,1.6949,33.7997,441.6213,45.4348,54.5652,-0.1591,-0.1457,-4.8118,-0.2671,-26.7275
可立克,7.2,7.09,23.7994,58.8957,0.1382,830.6403,1.9498,4.0035,89.9213,6.7891,53.0262,1.2005,299.8751,11.6484,2.9892,5.396,7.5547,-69.095,5.396,3.3651,2.9161,142.7529,-496.5218,78.9819,21.0181,0.0523,0.042,0.7375,0.1996,20.4128
凯龙股份,8.09,11.4,41.7349,108.7798,1.3032,953.7132,11.4258,7.3868,48.7356,7.0406,51.132,0.9765,368.6636,7.086,12.9106,15.2144,8.3409,-16.6667,5.7212,3.2462,2.9796,93.3587,6524.0957,82.1635,17.8365,0.153,0.0769,1.1813,0.4312,49.0279
万里石,3.54,2.64,22.7834,23.0853,0.1154,873.4439,4.3672,1.8379,195.8757,3.5287,102.0206,0.964,373.444,35.9213,30.5039,4.8289,10.9869,-14.2857,3.5622,1.8409,1.4396,22.6867,316.2754,56.5644,43.4356,-0.0438,-0.0315,-1.3609,-0.0725,-7.3342
银宝山新,9.46,3.5,16.4752,99.0433,0.2597,2821.7709,7.4015,4.5352,79.3791,2.975,121.0084,1.321,272.5208,17.4843,37.0507,9.4284,12.7042,-67.5,9.0627,1.4226,0.8774,32.7729,665.3826,34.1831,65.8169,0.0315,0.0285,0.8546,0.0432,5.7424
华源控股,11.32,10.68,24.7085,107.5209,0.7463,1006.5514,6.987,4.3483,82.791,4.6116,78.064,1.2137,296.6137,10.6349,27.7917,4.3545,-6.8888,-5,4.3545,3.147,2.3706,64.8297,15090.0504,78.5678,21.4322,0.1016,0.0847,0.9511,0.395,43.5413
鹭燕医药,8.43,1.65,7.5929,115.5231,0.9013,6982.885,54.4819,4.1775,86.1759,9.7911,36.7681,2.3391,153.9053,5.3906,1.3599,84.7427,2.4043,-19.4915,85.7721,1.4146,1.0601,20.1362,340.6286,39.2481,60.7519,-0.0183,-0.0365,-1.0964,-0.06,-6.0701
建艺集团,7.59,3.86,13.1479,82.2523,1.0129,2126.9036,26.1933,1.8767,191.8261,26.8446,13.4105,1.0764,334.4482,14.7526,3.3887,84.3248,64.8782,-17.5573,84.3238,1.2484,1.2098,22.3577,371.4581,37.0105,62.9895,-0.1096,-0.0799,-2.883,-0.1268,-12.6849
瑞尔特,12.97,21.55,37.051,176.1576,1.1009,817.1385,5.1071,6.7615,53.2426,4.3512,82.7358,1.0373,347.0549,0.2458,13.6713,121.0474,73.3504,-9.3023,121.0474,7.0525,6.2362,173.1148,-2013.3993,89.2836,10.7164,0.1823,0.0979,0.8457,0.914,95.7311
坚朗五金,10.21,9.34,40.3736,253.1791,1.181,2708.1631,12.6337,5.283,68.1431,3.2789,109.7929,1.4152,254.381,16.3935,19.3121,80.0411,56.0652,0.8065,80.4626,4.2834,3.3564,170.0073,-3040.1063,81.5966,18.4034,0.0877,0.0775,0.9422,0.4211,42.3546
通宇通讯,11.28,17.15,39.3203,209.0607,0.9259,1218.7514,5.3977,2.8089,128.164,2.0469,175.8757,0.6217,579.0574,-8.2491,-15.8447,73.5316,39.5525,-53.6232,73.5316,3.1847,2.6626,105.9954,-1374.3074,70.7668,29.2332,0.1401,0.0652,0.8169,0.2232,23.7485
东音股份,14.37,15.74,28.7529,100.3628,1.0036,637.3973,6.3739,5.8049,62.0166,3.5276,102.0524,1.5137,237.8278,9.1038,22.7118,105.6969,47.9062,0,105.6969,4.7056,3.3595,125.2625,-1391.513,85.9072,14.0928,0.1141,0.0895,0.7248,0.635,65.0258
永和智控,11.06,14.77,29.8483,67.3778,0.6737,455.993,4.5599,4.0064,89.8562,2.9953,120.1883,1.1839,304.0797,-4.587,2.0849,187.1771,65.885,-15.9091,187.1771,6.7295,5.1958,82.9923,-1142.1959,87.2255,12.7745,0.1488,0.0972,1.0068,0.7609,87.1571
世嘉科技,9.99,9.77,19.2777,48.6183,0.6077,497.1256,6.214,5.5852,64.4561,12.8266,28.0667,1.4987,240.2082,7.5096,-9.7856,88.0584,79.2356,-24.4444,88.0584,3.5239,3.2208,51.4737,-5260.8658,78.4975,21.5025,0.1138,0.0913,1.1641,0.4247,44.0468
帝王洁具,8.64,11.84,31.8952,50.6311,0.5861,427.4573,4.9487,4.7944,75.0876,3.1897,112.8633,1.097,328.1677,10.4733,-5.224,51.1646,41.6009,-20.7317,51.1646,7.1129,5.7578,162.1425,-3654.455,89.0881,10.9119,0.0733,0.0477,0.6189,0.4367,46.2149
环球印务,5.19,6.91,21.3351,26.796,0.2679,387.5025,3.875,3.2444,110.9604,5.3131,67.7571,1.3073,275.3767,-3.1253,-23.0914,61.8484,18.0636,-32.6087,61.8484,1.9265,1.5414,63.5288,609.8542,74.514,25.486,0.1065,0.0596,1.54,0.2338,23.38
天顺股份,8.6,6.44,13.1751,35.4348,0.4744,549.9057,7.3634,2.9017,124.0652,74.5174,4.8311,1.2172,295.7608,12.9128,9.4843,53.6495,29.4538,-8.6207,52.4087,2.6185,2.5762,37.853,563.4448,63.6686,36.3314,-0.0569,-0.0479,-0.8755,-0.1319,-15.5968
微光股份,13.37,22.65,34.0249,99.9381,1.6973,441.0753,7.491,5.5434,64.9421,9.6571,37.2783,0.8537,421.6938,11.0934,21.5429,82.0569,72.0396,4.3011,82.0569,7.1762,6.7718,108.2138,-2335.9231,88.5537,11.4463,0.2111,0.1103,0.9316,0.9639,96.3916
洪汇新材,9.6,16.71,30.8276,52.6201,0.4872,314.7282,2.9141,8.3663,43.0298,14.2594,25.2465,1.0666,337.5211,7.5875,15.9796,94.7339,66.9324,0,94.7339,26.3816,25.3292,261.1263,-3967.7836,95.1543,4.8457,0.194,0.106,1.1601,2.1883,392.6726
吉宏股份,9.84,7.54,19.7859,42.9961,0.3706,569.9016,4.9129,4.3658,82.4591,6.3667,56.5442,1.7532,205.3388,9.2047,27.6642,67.5768,22.7679,0,70.9407,1.2678,0.9789,37.7237,654.9941,59.4025,40.5975,-0.0139,-0.0105,-0.1882,-0.0258,-2.8678
丰元股份,4.22,8.85,21.6423,22.7171,0.2344,256.4261,2.6459,3.6706,98.0766,2.7687,130.0249,1.0341,348.1288,-13.107,-13.7893,25.288,17.6785,-25,30.5565,12.4567,9.1212,85.0231,3849.8012,95.2981,4.7019,0.1091,0.0495,1.2325,1.0536,128.419
华锋股份,7.46,7.06,17.8645,26.2654,0.3283,371.7202,4.6465,2.7949,128.806,4.6776,76.9625,1.3826,260.379,24.0511,2.4339,55.4936,21.5767,-11.0903,55.4936,2.0696,1.6142,21.8232,631.6761,66.1156,33.8844,0.0606,0.0423,0.8577,0.1249,15.4495
苏州恒久,7.84,14.94,22.6722,41.0472,0.342,274.6822,2.289,4.4672,80.5874,4.449,80.9171,0.7667,469.5448,21.111,-2.7493,75.485,66.4789,-12.58,75.485,9.1353,8.3391,346.8901,-375.6063,91.0497,8.9503,0.1703,0.0814,1.1396,0.9097,91.8628
红墙股份,7.46,15.13,32.4816,66.1361,0.8267,436.9234,5.4615,1.9569,183.9644,11.4191,31.5261,0.6674,539.4067,-2.679,-19.9168,108.9215,102.4558,-28.2609,108.9215,6.9215,6.7088,159.6304,-3013.8512,86.9631,13.0369,0.2063,0.0885,1.3632,0.6788,68.3073
山东赫达,7.63,8.45,24.6617,48.1844,0.5042,570.1704,5.9666,5.9827,60.1735,3.8256,94.1029,1.7067,210.9334,15.0331,-3.654,60.8578,16.1446,-11.5942,62.0192,1.5339,1.0091,29.0786,831.4064,70.0072,29.9928,0.0789,0.0496,0.962,0.1654,18.899
亚泰国际,6.57,4.86,18.4379,80.9262,0.4495,1663.8502,9.2436,1.328,271.0843,40.8974,8.8025,0.9831,366.1886,-7.854,-26.1464,109.2073,37.6594,-32.0988,109.2073,1.9905,1.9599,46.3169,794.7755,54.6688,45.3312,-0.1119,-0.0826,-2.3002,-0.1823,-18.6714
创新股份,10.51,14.42,28.8295,165.3919,1.2353,1146.1698,8.5611,3.34,107.7844,4.5794,78.6129,1.1545,311.8233,1.2975,10.2227,112.6833,50.1705,2.0134,112.6833,4.0936,3.4939,204.5283,4573.2633,83.2061,16.7939,0.0969,0.0587,0.6713,0.3498,35.5072
路畅科技,6.14,5.65,31.8036,40.7927,0.3399,721.9567,6.0163,4.2529,84.6481,2.282,157.7564,1.1699,307.7186,-7.2682,-11.916,45.5285,26.8626,-15.6863,45.5541,1.4638,0.9349,37.3845,347.9236,54.2128,45.7872,-0.1653,-0.0975,-2.9331,-0.213,-23.6241
崇达技术,17.83,16.72,36.8147,375.7534,0.9164,2246.6119,5.4795,5.1207,70.3029,7.5823,47.479,2.0758,173.4271,27.8706,24.8838,103.0951,71.9819,20.0833,103.0951,1.3647,1.1346,15.8093,21371.6321,61.9113,38.0887,0.2019,0.1333,1.2074,0.35,43.0003
和科达,5.89,8.64,37.5307,30.2201,0.3022,349.7442,3.4974,1.6788,214.4389,1.7647,204.0007,0.6875,523.6364,-4.8217,-23.5011,66.3543,41.1372,-27.8527,66.3543,3.602,2.8479,74.5719,9477.7102,74.8095,25.1905,-0.0821,-0.0419,-0.9504,-0.1665,-17.17
黄山胶囊,8.28,18.44,42.6571,52.2848,0.6032,283.4351,3.2702,6.0481,59.5228,3.6725,98.0259,0.9217,390.5826,11.6806,-4.747,94.7871,69.3371,-9.5238,94.7871,8.6092,7.6212,304.8538,36301.409,90.2185,9.7815,0.1148,0.0465,0.6221,0.4755,62.951
东方中科,7.26,4.61,13.5363,30.7587,0.2713,665.8957,5.8752,7.5181,47.8844,15.7178,22.904,1.7369,207.2658,10.255,0.7916,42.1636,36.4829,-3.6135,42.371,6.2876,5.7113,363.9386,-1030.554,85.5555,14.4445,0.0248,0.0333,0.535,0.2302,23.1004
桂发祥,9.38,20.05,52.2957,91.7668,0.7169,457.5548,3.5746,26.0104,13.8406,6.2214,57.8648,0.9848,365.5565,0.0851,-2.4221,127.1456,101.6168,-5.102,127.1456,15.7245,14.9071,1395.3809,9152.5202,93.8971,6.1029,0.2139,0.094,1.0664,1.5397,214.9261
凯莱英,14.4,22.9,51.6027,252.7352,2.2392,1103.195,9.7745,4.3528,82.7054,3.0705,117.2447,0.9546,377.1213,32.8178,62.3908,95.6184,92.2831,60.8187,99.0764,3.2657,2.8314,215.1119,-1315.2129,74.9721,25.0279,0.2523,0.1139,1.01,0.4549,55.2591
中装建设,8.07,5.8,16.1624,156.1832,0.5206,2691.7141,8.9723,1.6951,212.3769,31.7958,11.3223,1.0168,354.0519,3.575,1.3685,76.1507,46.6868,0,76.2642,2.2324,2.1788,90.4946,759.5971,57.4633,42.5367,-0.0416,-0.0332,-0.7185,-0.0781,-7.8357
凯中精密,12.81,11.53,28.5209,128.7026,0.8937,1115.8046,7.7486,4.6839,76.859,5.7338,62.7856,1.6762,214.7715,26.8068,41.037,124.2809,76.2401,38.0952,124.2809,1.9413,1.6101,101.3778,1703.2058,61.685,38.315,0.0929,0.0636,0.8051,0.1661,22.238
和胜股份,17.62,9.78,23.675,75.0155,0.8335,766.6516,8.5183,5.5764,64.5578,5.3432,67.3754,2.6085,138.0104,9.0161,45.8704,14.8614,16.8486,45.614,14.8614,1.7652,1.0959,19.0647,3674.6099,68.5099,31.4901,0.0362,0.0447,0.3701,0.1419,14.4173
纳尔股份,11.74,11.82,24.146,64.9174,0.6491,549.0819,5.4908,10.8291,33.2438,8.5286,42.2109,1.4981,240.3044,4.211,9.2123,89.7989,71.0476,6.3291,89.7989,3.4552,3.0987,260.119,-628.7966,78.9116,21.0884,0.0676,0.053,0.5718,0.2514,25.1358
易明医药,9.96,12.24,70.8914,55.3585,0.2917,451.9225,2.382,6.9847,51.5412,3.1617,113.8628,1.3686,263.0425,30.2388,10.6507,123.7392,62.5264,2.7027,123.7392,5.0848,4.6722,316.4643,1401.5575,85.9327,14.0673,0.1265,0.0885,1.0329,0.6289,64.3222
高争民爆,14.74,26.08,52.507,110.3366,0.5996,423.0081,2.2989,17.5238,20.5435,16.0825,22.3846,1.4098,255.3554,72.216,64.9626,122.4788,106.7331,66.6667,128.9536,3.3674,3.2777,307.6488,10015.0765,82.3306,17.6694,0.3661,0.1668,1.4125,0.9442,100.769
星网宇达,10.38,26.43,50.4753,73.3261,0.9648,277.4076,3.65,2.1311,168.9268,2.1767,165.388,0.6265,574.6209,16.9906,8.9232,116.7012,72.8312,10.2564,115.7465,4.2428,3.8378,273.9276,5987.8115,80.8604,19.1396,0.2862,0.0905,1.0926,0.4731,54.8383
名雕股份,8.88,7.31,32.1614,50.5789,0.7586,690.9733,10.364,223.9359,1.6076,18.878,19.0698,1.157,311.1495,2.6016,5.1823,87.452,46.1711,5.2083,87.452,2.0345,1.9699,167.875,-680.4257,60.7929,39.2071,0.1407,0.1038,1.9217,0.2648,26.4838
裕同科技,20.47,15.78,34.3497,874.816,2.1869,5542.3626,13.8555,2.3919,150.508,10.3244,34.8689,1.3794,260.983,29.2037,33.3037,97.0991,69.5361,32.9104,96.914,2.3426,2.1508,79.8456,-5783.7585,57.3852,42.6148,0.0478,0.0354,0.3017,0.0832,11.8167
比音勒芬,10.32,15.74,62.2844,132.5964,1.243,842.0074,7.8935,18.8164,19.1322,1.4414,249.7572,0.8542,421.447,11.7293,7.6355,143.5576,115.2677,7.7922,143.5576,7.2199,5.9165,508.9204,-5078.7664,87.1271,12.8729,0.1241,0.0709,0.7881,0.5509,55.0928
弘亚数控,21.96,29.04,40.1293,155.1277,1.1632,534.1381,4.0052,24.1465,14.909,5.8413,61.6301,1.6365,219.9817,42.1241,77.6693,108.6052,102.7347,74.1573,114.0231,5.6527,4.9805,365.2943,-195430.0793,87.4309,12.5691,0.2982,0.1921,1.0202,1.5284,167.3816
同为股份,9.93,12.19,34.6601,64.2441,0.5948,526.6846,4.8767,7.9687,45.1768,3.9999,90.0023,1.069,336.7633,6.7022,6.599,114.3677,109.7383,6.7568,114.3677,5.0826,4.3746,358.6147,-512.7566,73.5297,26.4703,0.1243,0.0745,1.019,0.2813,51.8982
新宏泽,12.72,18.75,38.8075,50.3107,0.6288,268.3122,3.3539,2.6485,135.926,5.4205,66.4145,1.0435,344.9928,10.0541,37.6839,55.9958,59.8046,37.7049,55.9958,2.2083,2.0331,138.0072,21558.6805,71.8616,28.1384,0.411,0.2004,2.1921,0.7122,71.7909
英维克,12,13.85,37.1223,71.8056,0.8975,518.2449,6.478,2.663,135.1859,3.4844,103.3176,0.8227,437.5836,23.01,7.1176,176.5793,117.2737,6.1947,177.5483,2.8974,2.5295,156.9896,109831.3418,65.4007,34.5993,0.1058,0.0597,0.7578,0.1727,18.2448
道恩股份,10.39,9.91,24.3801,79.321,1.259,799.685,12.6934,4.3907,81.9915,5.8069,61.9952,1.4804,243.1775,27.6981,29.9994,91.3062,70.269,32.6316,94.846,3.9431,3.272,176.5808,2366.4928,77.5209,22.4791,0.0559,0.0442,0.5479,0.1968,23.8864
